region,HR_Region,Shortage_%,IMPLAN_category,crop_class,basin,crop,p,y,xland,xlandsc,xwater,xwatersc,grev,grevsc,iterations,statussc,lambdawater
DLM04-SW-IDs,San Joaquin River,0.69,Trees and Vine,Trees and vines,DLM,Walnuts,2092.008952,1.920558157,130.6052946,126.06277857652509,481.62385899057927,463.71055917079605,524749.1991363387,506498.1653426256,2,Good,172.70397377152705
DLM04-SW-IDs,San Joaquin River,0.7,Alfalfa and Pasture,Alfalfa and pasture,DLM,Alfalfa,205.8588937,7.063149253,1597.008057,751.6085279215687,6861.811285442336,3221.33774812429,2322069.024718536,1092847.8874925121,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.7,Other field and grain,Field and grain,DLM,Beans Dry,1415.3103,1.200351344,236.53736400000003,62.555952250394604,416.6999896588458,109.92722801845738,401846.1418794642,106274.40687728749,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.7,Corn,Corn,DLM,Corn,44.88630607,26.76544219,1059.163566,240.9831690097384,2001.8191397399999,454.3195394671565,1272481.0467151108,289517.6203051497,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.7,Other field and grain,Field and grain,DLM,Cotton,2462.1839,0.78,5817.653703,5.272140226169593e-20,19527.924265009216,3.562816530781678e-08,11172823.960975545,1.0125163451065361e-16,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.7,Vegetables and non-tree fruits,Vegetables,DLM,Cucurbits,252.19315,13.35,3337.818693,1.1317570046019247e-07,7743.73936776,3.186680460684165e-07,11237696.387725983,0.0003810375209735404,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.7,Other field and grain,Field and grain,DLM,Field and Grain,187.333843,2.812754651,10363.79046,9794.044806713306,7807.388809745403,7359.734868863263,5460931.356496038,5160718.619151614,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.7,Trees and Vine,Trees and vines,DLM,Grapes Table,390.5459,12.435,102.8485771,97.42797482561342,269.463272002,254.62313831729188,499477.7654835156,473152.9451707077,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.7,Trees and Vine,Trees and vines,DLM,Grapes Wine,510.5784914,8.495282366,3325.437327,3260.499955647635,8712.64579674,8521.153523931287,14424112.52060379,14142446.123353194,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.7,Vegetables and non-tree fruits,Vegetables,DLM,Onions and Garlic,248.2454,30.0225,416.878836,380.5862224747592,1222.8445854610404,1113.5952757541727,3106976.087532005,2836489.1435103044,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.7,Trees and Vine,Trees and vines,DLM,Orchards,3117.281059,2.261810582,1400.840631,1346.4452849090042,4790.105326371445,4592.592824233933,9876906.037231866,9493380.809369259,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.7,Alfalfa and Pasture,Alfalfa and pasture,DLM,Pasture,215.0,3.5,5082.613946,4.996349039982242e-19,27310.578934812464,3.562816531174369e-08,3824666.994365,3.7597526525866366e-16,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.7,Vegetables and non-tree fruits,Vegetables,DLM,Potatoes,960.1331262,14.27542043,58.077371,56.76238896210476,98.7315307,96.25482017546739,796026.1050762514,778002.5614507835,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.7,Trees and Vine,Trees and vines,DLM,Subtropical,826.2221390999998,4.405931004,250.2848035,232.62999430595286,940.2401573875002,871.7318713887388,911106.1985539696,846837.7896612021,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.7,Vegetables and non-tree fruits,Vegetables,DLM,Tomatoes Fresh,513.5119746,20.19858006,868.1262969,782.9582886152843,1403.4708469443754,1262.6180978679017,9004390.628584884,8121009.928803511,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.7,Vegetables and non-tree fruits,Vegetables,DLM,Tomatoes Processing,78.52090496,49.10025147,7813.136672,4376.75211808007,16602.915428,9277.346662574906,30122737.272702213,16874113.39329876,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.7,Vegetables and non-tree fruits,Vegetables,DLM,Truck,548.8387,13.5325,938.015322,928.7505202907662,941.1420394273282,929.5167299215556,6966789.604810542,6897978.442855428,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.7,Trees and Vine,Trees and vines,DLM,Almonds,5157.824281,1.067695081,28800.6397,26451.95176418104,115596.50535486994,105904.20220062124,158604650.88581616,145670464.91006875,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.7,Vegetables and non-tree fruits,Vegetables,DLM,Lettuce,479.2433265,17.02508876,158.44910900000005,141.36313519215454,407.55018086725045,362.69398852439616,1292811.659330798,1153404.4623499473,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.7,Trees and Vine,Trees and vines,DLM,Pistachios,4636.170568,1.3822934530000002,12425.23273,11751.502959554966,46832.3997816422,44182.28723482227,79627703.13391379,75310073.41065331,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.7,Trees and Vine,Trees and vines,DLM,Walnuts,2092.008952,1.920558157,130.6052946,126.35468566027679,481.62385899057927,464.78431304874124,524749.1991363387,507670.9968797394,3,Good,164.2389794698655
DLM04-SW-IDs,San Joaquin River,0.71,Alfalfa and Pasture,Alfalfa and pasture,DLM,Alfalfa,205.8588937,7.063149253,1597.008057,897.1483536573215,6861.811285442336,3845.1105196884237,2322069.024718536,1304464.5538722519,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.71,Other field and grain,Field and grain,DLM,Beans Dry,1415.3103,1.200351344,236.53736400000003,80.64559287406631,416.6999896588458,141.71547495003958,401846.1418794642,137006.34778370807,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.71,Corn,Corn,DLM,Corn,44.88630607,26.76544219,1059.163566,393.2928581860744,2001.8191397399999,741.4651859946028,1272481.0467151108,472502.7596447682,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.71,Other field and grain,Field and grain,DLM,Cotton,2462.1839,0.78,5817.653703,1.4648094287358142e-12,19527.924265009216,1.4645952358337244e-07,11172823.960975545,2.813171549761185e-09,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.71,Vegetables and non-tree fruits,Vegetables,DLM,Cucurbits,252.19315,13.35,3337.818693,6.933833435835846e-07,7743.73936776,1.7956997775696667e-06,11237696.387725983,0.002334468169837951,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.71,Other field and grain,Field and grain,DLM,Field and Grain,187.333843,2.812754651,10363.79046,9926.215601189533,7807.388809745403,7459.054611143757,5460931.356496038,5230362.601124617,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.71,Trees and Vine,Trees and vines,DLM,Grapes Table,390.5459,12.435,102.8485771,97.9179713659258,269.463272002,255.90371989976876,499477.7654835156,475532.5831195333,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.71,Trees and Vine,Trees and vines,DLM,Grapes Wine,510.5784914,8.495282366,3325.437327,3265.6279979132582,8712.64579674,8534.555405993327,14424112.52060379,14164689.050035108,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.71,Vegetables and non-tree fruits,Vegetables,DLM,Onions and Garlic,248.2454,30.0225,416.878836,383.5032162308359,1222.8445854610404,1122.1303995351375,3106976.087532005,2858229.344894887,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.71,Trees and Vine,Trees and vines,DLM,Orchards,3117.281059,2.261810582,1400.840631,1350.867997827928,4790.105326371445,4607.678264412583,9876906.037231866,9524564.028190289,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.71,Alfalfa and Pasture,Alfalfa and pasture,DLM,Pasture,215.0,3.5,5082.613946,1.389947068073105e-16,27310.578934812464,1.464294941445509e-07,3824666.994365,1.0459351687250115e-13,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.71,Vegetables and non-tree fruits,Vegetables,DLM,Potatoes,960.1331262,14.27542043,58.077371,56.87847734779098,98.7315307,96.45167719053651,796026.1050762514,779593.7041611241,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.71,Trees and Vine,Trees and vines,DLM,Subtropical,826.2221390999998,4.405931004,250.2848035,234.22007534092498,940.2401573875002,877.69036505673,911106.1985539696,852626.1262557816,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.71,Vegetables and non-tree fruits,Vegetables,DLM,Tomatoes Fresh,513.5119746,20.19858006,868.1262969,790.7820594097972,1403.4708469443754,1275.234906258846,9004390.628584884,8202159.743840645,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.71,Vegetables and non-tree fruits,Vegetables,DLM,Tomatoes Processing,78.52090496,49.10025147,7813.136672,4704.385300267922,16602.915428,9971.826616635919,30122737.272702213,18137269.112081,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.71,Vegetables and non-tree fruits,Vegetables,DLM,Truck,548.8387,13.5325,938.015322,929.9054647854753,941.1420394273282,930.6726273705399,6966789.604810542,6906556.40007122,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.71,Trees and Vine,Trees and vines,DLM,Almonds,5157.824281,1.067695081,28800.6397,26629.845779522737,115596.50535486994,106616.42653637526,158604650.88581616,146650124.3374927,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.71,Vegetables and non-tree fruits,Vegetables,DLM,Lettuce,479.2433265,17.02508876,158.44910900000005,142.91347244326695,407.55018086725045,366.6716735105046,1292811.659330798,1166053.9123013066,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.71,Trees and Vine,Trees and vines,DLM,Pistachios,4636.170568,1.3822934530000002,12425.23273,11801.381739120765,46832.3997816422,44369.81716821806,79627703.13391379,75629723.97481199,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.71,Trees and Vine,Trees and vines,DLM,Walnuts,2092.008952,1.920558157,130.6052946,126.68814440608136,481.62385899057927,466.01091110152163,524749.1991363387,509010.77571751067,2,Good,154.38868040467432
DLM04-SW-IDs,San Joaquin River,0.72,Alfalfa and Pasture,Alfalfa and pasture,DLM,Alfalfa,205.8588937,7.063149253,1597.008057,1018.0769538690141,6861.811285442336,4363.40142529871,2322069.024718536,1480296.2007592674,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.72,Other field and grain,Field and grain,DLM,Beans Dry,1415.3103,1.200351344,236.53736400000003,99.95645839477815,416.6999896588458,175.6497343298724,401846.1418794642,169812.99056785286,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.72,Corn,Corn,DLM,Corn,44.88630607,26.76544219,1059.163566,520.562234364892,2001.8191397399999,981.4029566614166,1272481.0467151108,625404.4211194048,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.72,Other field and grain,Field and grain,DLM,Cotton,2462.1839,0.78,5817.653703,5.663371075237909e-13,19527.924265009216,5.66320114088108e-08,11172823.960975545,1.0876523643317646e-09,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.72,Vegetables and non-tree fruits,Vegetables,DLM,Cucurbits,252.19315,13.35,3337.818693,5.662426443992066e-21,7743.73936776,5.662426443989046e-08,11237696.387725983,1.906413590674133e-17,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.72,Other field and grain,Field and grain,DLM,Field and Grain,187.333843,2.812754651,10363.79046,10058.075340345846,7807.388809745403,7558.1406106609975,5460931.356496038,5299842.680541245,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.72,Trees and Vine,Trees and vines,DLM,Grapes Table,390.5459,12.435,102.8485771,98.44577625468071,269.463272002,257.2831114631499,499477.7654835156,478095.8349785285,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.72,Trees and Vine,Trees and vines,DLM,Grapes Wine,510.5784914,8.495282366,3325.437327,3271.2948655926193,8712.64579674,8549.365481072538,14424112.52060379,14189269.136504583,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.72,Vegetables and non-tree fruits,Vegetables,DLM,Onions and Garlic,248.2454,30.0225,416.878836,386.70926150408974,1222.8445854610404,1131.51128780046,3106976.087532005,2882123.832068001,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.72,Trees and Vine,Trees and vines,DLM,Orchards,3117.281059,2.261810582,1400.840631,1355.6927427390654,4790.105326371445,4624.1349960440175,9876906.037231866,9558581.853691893,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.72,Alfalfa and Pasture,Alfalfa and pasture,DLM,Pasture,215.0,3.5,5082.613946,5.662506735319898e-21,27310.578934812464,5.662506735318428e-08,3824666.994365,4.261036318328223e-18,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.72,Vegetables and non-tree fruits,Vegetables,DLM,Potatoes,960.1331262,14.27542043,58.077371,57.00770823727747,98.7315307,96.67082035984518,796026.1050762514,781364.9820244673,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.72,Trees and Vine,Trees and vines,DLM,Subtropical,826.2221390999998,4.405931004,250.2848035,235.91178451443446,940.2401573875002,884.0296885070017,911106.1985539696,858784.4175007198,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.72,Vegetables and non-tree fruits,Vegetables,DLM,Tomatoes Fresh,513.5119746,20.19858006,868.1262969,799.4583986212726,1403.4708469443754,1289.2265875333735,9004390.628584884,8292152.579866014,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.72,Vegetables and non-tree fruits,Vegetables,DLM,Tomatoes Processing,78.52090496,49.10025147,7813.136672,5056.892914435423,16602.915428,10719.032592460197,30122737.272702213,19496325.620877054,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.72,Vegetables and non-tree fruits,Vegetables,DLM,Truck,548.8387,13.5325,938.015322,931.1937024223865,941.1420394273282,931.9619276808337,6966789.604810542,6916124.346742094,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.72,Trees and Vine,Trees and vines,DLM,Almonds,5157.824281,1.067695081,28800.6397,26825.69863558099,115596.50535486994,107400.55167944233,158604650.88581616,147728682.80645993,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.72,Vegetables and non-tree fruits,Vegetables,DLM,Lettuce,479.2433265,17.02508876,158.44910900000005,144.5792089777563,407.55018086725045,370.9454370426707,1292811.659330798,1179644.9234893918,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.72,Trees and Vine,Trees and vines,DLM,Pistachios,4636.170568,1.3822934530000002,12425.23273,11856.60698201515,46832.3997816422,44577.448273046284,79627703.13391379,75983637.60703515,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.72,Trees and Vine,Trees and vines,DLM,Walnuts,2092.008952,1.920558157,130.6052946,127.05366809054249,481.62385899057927,467.35545689230105,524749.1991363387,510479.3858628634,2,Good,143.36659631206737
DLM04-SW-IDs,San Joaquin River,0.73,Alfalfa and Pasture,Alfalfa and pasture,DLM,Alfalfa,205.8588937,7.063149253,1597.008057,1002.5529356884047,6861.811285442336,4296.866648334085,2322069.024718536,1457724.0906197124,2,Good,144.90605434373109
DLM04-SW-IDs,San Joaquin River,0.73,Other field and grain,Field and grain,DLM,Beans Dry,1415.3103,1.200351344,236.53736400000003,97.23128535907144,416.6999896588458,170.86088999112152,401846.1418794642,165183.27688611633,2,Good,144.90605434373109
DLM04-SW-IDs,San Joaquin River,0.73,Corn,Corn,DLM,Corn,44.88630607,26.76544219,1059.163566,504.1943350030298,2001.8191397399999,950.5449654964867,1272481.0467151108,605739.9968688921,2,Good,144.90605434373109
DLM04-SW-IDs,San Joaquin River,0.73,Other field and grain,Field and grain,DLM,Cotton,2462.1839,0.78,5817.653703,917.8102888291654,19527.924265009216,3073.0812144773336,11172823.960975545,1762657.8187994263,2,Good,144.90605434373109
DLM04-SW-IDs,San Joaquin River,0.73,Vegetables and non-tree fruits,Vegetables,DLM,Cucurbits,252.19315,13.35,3337.818693,4.12226098050926e-07,7743.73936776,1.0582408967702998e-06,11237696.387725983,0.0013878739856986197,2,Good,144.90605434373109
DLM04-SW-IDs,San Joaquin River,0.73,Other field and grain,Field and grain,DLM,Field and Grain,187.333843,2.812754651,10363.79046,10039.986708135471,7807.388809745403,7544.547908149392,5460931.356496038,5290311.343602795,2,Good,144.90605434373109
DLM04-SW-IDs,San Joaquin River,0.73,Trees and Vine,Trees and vines,DLM,Grapes Table,390.5459,12.435,102.8485771,98.37098778228176,269.463272002,257.0876555278334,499477.7654835156,477732.6293792771,2,Good,144.90605434373109
DLM04-SW-IDs,San Joaquin River,0.73,Trees and Vine,Trees and vines,DLM,Grapes Wine,510.5784914,8.495282366,3325.437327,3270.4830567183894,8712.64579674,8547.24385918732,14424112.52060379,14185747.908649214,2,Good,144.90605434373109
DLM04-SW-IDs,San Joaquin River,0.73,Vegetables and non-tree fruits,Vegetables,DLM,Onions and Garlic,248.2454,30.0225,416.878836,386.25104084253854,1222.8445854610404,1130.1705341542402,3106976.087532005,2878708.737524193,2,Good,144.90605434373109
DLM04-SW-IDs,San Joaquin River,0.73,Trees and Vine,Trees and vines,DLM,Orchards,3117.281059,2.261810582,1400.840631,1355.0054763588907,4790.105326371445,4621.790797815718,9876906.037231866,9553736.145115688,2,Good,144.90605434373109
DLM04-SW-IDs,San Joaquin River,0.73,Alfalfa and Pasture,Alfalfa and pasture,DLM,Pasture,215.0,3.5,5082.613946,1.6327419123782092e-11,27310.578934812464,5.368016028783924e-08,3824666.994365,1.2286382890646025e-08,2,Good,144.90605434373109
DLM04-SW-IDs,San Joaquin River,0.73,Vegetables and non-tree fruits,Vegetables,DLM,Potatoes,960.1331262,14.27542043,58.077371,56.98912546490669,98.7315307,96.63930861983764,796026.1050762514,781110.2808963492,2,Good,144.90605434373109
DLM04-SW-IDs,San Joaquin River,0.73,Trees and Vine,Trees and vines,DLM,Subtropical,826.2221390999998,4.405931004,250.2848035,235.67343342032248,940.2401573875002,883.1365180159212,911106.1985539696,857916.7533187929,2,Good,144.90605434373109
DLM04-SW-IDs,San Joaquin River,0.73,Vegetables and non-tree fruits,Vegetables,DLM,Tomatoes Fresh,513.5119746,20.19858006,868.1262969,798.2133239405574,1403.4708469443754,1287.2187489919756,9004390.628584884,8279238.400411995,2,Good,144.90605434373109
DLM04-SW-IDs,San Joaquin River,0.73,Vegetables and non-tree fruits,Vegetables,DLM,Tomatoes Processing,78.52090496,49.10025147,7813.136672,5006.98705283993,16602.915428,10613.247762513269,30122737.272702213,19303918.7527627,2,Good,144.90605434373109
DLM04-SW-IDs,San Joaquin River,0.73,Vegetables and non-tree fruits,Vegetables,DLM,Truck,548.8387,13.5325,938.015322,931.0083287056477,941.1420394273282,931.7764010286284,6966789.604810542,6914747.546542255,2,Good,144.90605434373109
